age,checking_account_A11,checking_account_A12,checking_account_A13,checking_account_A14,credit_amount,credit_history_A30,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,duration,employment_since_A71,employment_since_A72,employment_since_A73,employment_since_A74,employment_since_A75,existing_credits,foreign_worker_A201,foreign_worker_A202,housing_A151,housing_A152,housing_A153,installment_rate,job_A171,job_A172,job_A173,job_A174,liable_people,other_debtors_A101,other_debtors_A102,other_debtors_A103,other_installment_plans_A141,other_installment_plans_A142,other_installment_plans_A143,property_A121,property_A122,property_A123,property_A124,purpose_A40,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,residence_since,savings_account_A61,savings_account_A62,savings_account_A63,savings_account_A64,savings_account_A65,telephone_A191,telephone_A192
35,False,True,False,False,1941,False,False,True,False,False,18,False,False,True,False,False,1,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,True,False,False,True
37,False,True,False,False,12389,False,False,True,False,False,36,False,False,True,False,False,1,True,False,False,False,True,1,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4,False,False,False,False,True,False,True
23,False,True,False,False,882,False,False,False,False,True,13,False,True,False,False,False,2,True,False,False,True,False,4,False,False,True,False,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4,True,False,False,False,False,True,False
29,False,True,False,False,2333,False,False,False,True,False,24,False,True,False,False,False,1,True,False,False,True,False,4,False,True,False,False,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2,False,False,False,False,True,True,False
42,False,False,False,True,10366,False,False,True,False,False,60,False,False,False,False,True,1,True,False,False,True,False,2,False,False,False,True,1,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
74,False,True,False,False,5129,False,True,False,False,False,9,False,False,False,False,True,1,True,False,False,False,True,2,False,False,False,True,2,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
30,False,True,False,False,3566,False,True,False,False,False,48,False,False,False,True,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,False,False,True,False
46,False,True,False,False,1223,False,False,True,False,False,12,False,False,False,False,True,2,True,False,True,False,False,1,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,True,False,False,False,False,True,False
23,True,False,False,False,2511,False,False,True,False,False,15,True,False,False,False,False,1,True,False,True,False,False,1,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,True,False
23,False,True,False,False,2101,False,False,True,False,False,13,False,True,False,False,False,1,True,False,False,True,False,2,False,True,False,False,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,True,False,False,False,False,True,False
29,False,True,False,False,959,False,False,True,False,False,9,False,False,True,False,False,1,False,True,False,True,False,1,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2,True,False,False,False,False,True,False
41,False,False,False,True,3160,False,False,True,False,False,21,False,False,False,False,True,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3,False,False,False,False,True,False,True
40,True,False,False,False,1361,False,False,False,False,True,6,False,True,False,False,False,1,False,True,False,True,False,2,False,True,False,False,2,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,True,False
31,False,True,False,False,1410,True,False,False,False,False,12,False,False,True,False,False,1,True,False,False,True,False,2,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,False,False,False,True
46,True,False,False,False,1845,False,False,True,False,False,15,False,True,False,False,False,1,True,False,True,False,False,4,False,False,True,False,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1,True,False,False,False,False,True,False
49,False,False,True,False,3656,False,False,False,False,True,30,False,False,False,False,True,2,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,False,False,False,False,True,True,False
31,True,False,False,False,3108,False,False,True,False,False,30,False,True,False,False,False,1,True,False,False,True,False,2,False,True,False,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,True,False
24,True,False,False,False,1207,False,False,True,False,False,24,False,True,False,False,False,1,True,False,True,False,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,True,False
41,False,False,False,True,1469,False,False,True,False,False,24,False,False,False,False,True,1,True,False,True,False,False,4,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,4,False,True,False,False,False,True,False
37,False,True,False,False,802,False,False,True,False,False,15,False,False,False,False,True,1,True,False,False,True,False,4,False,False,True,False,2,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3,True,False,False,False,False,True,False
35,True,False,False,False,1680,False,False,True,False,False,12,False,False,False,False,True,1,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,True,False
49,False,False,False,True,5801,False,False,False,False,True,12,False,False,False,False,True,1,True,False,True,False,False,2,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,False,False,False,False,True,False,True
32,False,True,False,False,6078,False,False,True,False,False,12,False,False,False,True,False,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2,True,False,False,False,False,True,False
41,False,True,False,False,5954,False,False,False,False,True,42,False,False,False,True,False,2,True,False,False,True,False,2,False,True,False,False,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,True,False,False,False,False,True,False
66,True,False,False,False,1526,False,False,False,False,True,12,False,False,False,False,True,2,True,False,False,False,True,4,False,False,False,True,1,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4,True,False,False,False,False,True,False
70,False,True,False,False,7308,False,False,True,False,False,10,True,False,False,False,False,1,True,False,False,False,True,2,False,False,False,True,1,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
36,False,False,False,True,909,False,False,True,False,False,36,False,False,False,False,True,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,4,False,False,True,False,False,True,False
51,False,False,False,True,682,False,False,False,False,True,12,False,False,False,True,False,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3,False,True,False,False,False,False,True
36,False,False,False,True,4165,True,False,False,False,False,18,False,False,True,False,False,2,True,False,False,True,False,2,False,False,True,False,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,False,False,True,False
32,False,False,False,True,2978,False,False,False,True,False,24,False,False,True,False,False,2,True,False,False,True,False,4,False,False,True,False,2,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4,False,False,False,False,True,False,True
29,True,False,False,False,1893,False,False,True,False,False,12,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
27,False,False,False,True,3609,False,True,False,False,False,48,False,False,True,False,False,1,True,False,False,True,False,1,False,False,True,False,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,True,False,False,False,False,True,False
20,False,True,False,False,585,False,False,False,True,False,12,False,False,True,False,False,2,True,False,True,False,False,4,False,False,True,False,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4,True,False,False,False,False,True,False
47,False,False,False,True,1213,False,False,True,False,False,15,False,False,False,False,True,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3,False,False,True,False,False,False,True
49,False,False,False,True,640,False,False,True,False,False,12,False,False,True,False,False,1,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2,True,False,False,False,False,True,False
24,False,False,False,True,1568,False,False,True,False,False,18,False,False,True,False,False,1,True,False,True,False,False,3,False,True,False,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,4,False,True,False,False,False,True,False
26,False,False,False,True,1934,False,False,False,False,True,12,False,False,False,False,True,2,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
24,True,False,False,False,4605,True,False,False,False,False,48,False,False,False,False,True,2,True,False,False,False,True,3,False,False,True,False,2,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4,True,False,False,False,False,True,False
34,False,True,False,False,3844,True,False,False,False,False,48,False,False,False,True,False,1,True,False,False,False,True,4,False,True,False,False,2,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4,False,True,False,False,False,True,False
36,True,False,False,False,1374,False,False,True,False,False,6,False,False,True,False,False,1,True,False,False,True,False,1,False,True,False,False,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2,True,False,False,False,False,False,True
33,True,False,False,False,950,True,False,False,False,False,15,False,False,False,False,True,2,True,False,True,False,False,4,False,False,True,False,2,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3,True,False,False,False,False,True,False
32,False,True,False,False,1136,False,False,False,False,True,9,False,False,False,False,True,2,True,False,False,False,True,4,False,False,True,False,2,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,False,False,True,False,True,False
55,True,False,False,False,6872,False,True,False,False,False,24,False,True,False,False,False,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1,True,False,False,False,False,False,True
39,True,False,False,False,860,False,False,False,False,True,6,False,False,False,False,True,2,True,False,False,True,False,1,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
34,False,False,False,True,2578,False,False,False,False,True,24,False,False,False,False,True,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,False,False,False,True,False,True,False
22,True,False,False,False,2483,False,True,False,False,False,24,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,False,False,True,False,False,False,True
42,False,False,False,True,522,False,False,False,False,True,12,False,False,False,False,True,2,True,False,False,True,False,4,False,False,True,False,2,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,False,False,True,False,False,False,True
37,True,False,False,False,3676,False,False,False,False,True,6,False,False,True,False,False,3,True,False,True,False,False,1,False,False,True,False,2,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3,True,False,False,False,False,True,False
26,False,False,False,True,3577,False,False,True,False,False,9,False,False,True,False,False,1,False,True,True,False,False,1,False,False,True,False,2,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2,False,True,False,False,False,True,False
23,False,False,False,True,660,False,False,True,False,False,6,False,False,False,True,False,1,True,False,True,False,False,2,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,True,False
46,False,False,False,True,727,False,False,True,False,False,10,False,False,False,False,True,1,True,False,False,False,True,4,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4,False,False,True,False,False,False,True
40,False,True,False,False,3590,False,False,False,False,True,18,True,False,False,False,False,3,True,False,False,True,False,3,True,False,False,False,2,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3,True,False,False,False,False,False,True
60,False,False,False,True,2032,False,False,False,True,False,24,False,False,False,False,True,2,True,False,False,False,True,4,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
28,False,False,False,True,1382,False,False,False,False,True,6,False,False,True,False,False,2,True,False,False,True,False,1,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,False,True
39,True,False,False,False,10297,False,False,True,False,False,48,False,False,False,True,False,3,True,False,False,False,True,4,False,False,True,False,2,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
36,False,False,False,True,1572,False,False,True,False,False,21,False,False,False,False,True,1,True,False,False,True,False,4,False,True,False,False,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4,False,False,False,True,False,True,False
40,False,False,False,True,894,False,False,True,False,False,10,False,False,False,True,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,False,False,False,False,True,False,True
35,True,False,False,False,691,False,False,False,False,True,12,False,False,False,False,True,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,3,True,False,False,False,False,True,False
47,True,False,False,False,1217,False,False,True,False,False,18,False,False,True,False,False,1,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3,True,False,False,False,False,False,True
48,False,True,False,False,12204,True,False,False,False,False,48,False,False,True,False,False,1,True,False,False,True,False,2,False,False,False,True,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,True,False,True
28,True,False,False,False,1797,False,False,False,False,True,13,False,True,False,False,False,2,True,False,False,True,False,3,False,True,False,False,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1,True,False,False,False,False,True,False
25,True,False,False,False,3509,False,False,True,False,False,18,False,False,False,True,False,1,True,False,False,True,False,4,False,False,True,False,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,True,False
21,False,False,False,True,886,False,False,True,False,False,12,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,False,False,False,False,True,True,False
63,True,False,False,False,6836,False,False,False,True,False,60,False,False,False,False,True,2,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4,True,False,False,False,False,False,True
47,True,False,False,False,731,False,False,False,False,True,8,False,False,False,False,True,2,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,True,False
25,False,True,False,False,4933,False,False,False,False,True,39,False,False,False,True,False,2,True,False,False,True,False,2,False,False,True,False,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
45,False,False,False,True,3835,False,False,True,False,False,36,False,False,False,False,True,1,True,False,False,True,False,2,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4,False,False,False,False,True,False,True
35,False,False,False,True,8858,False,False,False,False,True,48,False,False,False,True,False,2,True,False,False,False,True,2,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1,False,False,False,False,True,False,True
57,False,False,False,True,2748,False,False,False,False,True,12,False,False,False,False,True,3,True,False,False,False,True,2,False,True,False,False,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4,True,False,False,False,False,True,False
26,False,False,False,True,4530,False,False,False,False,True,30,False,False,False,True,False,1,True,False,True,False,False,4,False,False,False,True,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,True,False,False,False,False,False,True
68,False,True,False,False,1175,False,False,False,False,True,16,True,False,False,False,False,3,True,False,False,False,True,2,True,False,False,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3,True,False,False,False,False,False,True
35,False,False,False,True,5842,False,False,False,False,True,36,False,False,False,False,True,2,True,False,False,True,False,2,False,False,True,False,2,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2,True,False,False,False,False,False,True
45,False,False,False,True,6761,False,False,False,False,True,6,False,False,False,True,False,2,True,False,False,True,False,1,False,False,False,True,2,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,3,True,False,False,False,False,False,True
42,True,False,False,False,7763,False,False,True,False,False,48,False,False,False,False,True,1,True,False,False,False,True,4,False,False,False,True,1,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,True,False
23,True,False,False,False,1216,False,False,True,False,False,18,False,True,False,False,False,1,True,False,True,False,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3,True,False,False,False,False,False,True
22,True,False,False,False,741,False,False,True,False,False,12,True,False,False,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,3,False,True,False,False,False,True,False
24,False,True,False,False,7472,False,False,True,False,False,12,True,False,False,False,False,1,True,False,True,False,False,1,True,False,False,False,1,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,True,True,False
45,True,False,False,False,7882,False,False,True,False,False,42,False,False,False,True,False,1,True,False,False,False,True,2,False,False,True,False,2,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,True,False
26,False,False,False,True,4272,False,False,False,True,False,30,False,False,True,False,False,2,True,False,False,True,False,2,False,True,False,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,False,False,True,False
31,True,False,False,False,1957,False,False,False,False,True,6,False,False,False,True,False,1,True,False,False,True,False,1,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,True,False,False,False,False,True,False
53,False,False,False,True,2835,False,False,True,False,False,24,False,False,False,False,True,1,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,False,False,True,False,False,True,False
47,True,False,False,False,8335,False,False,True,False,False,36,False,False,False,False,True,1,True,False,False,False,True,3,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4,False,False,False,False,True,True,False
34,True,False,False,False,2910,False,False,True,False,False,24,False,False,False,True,False,1,True,False,False,False,True,2,False,False,False,True,1,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1,True,False,False,False,False,False,True
27,False,False,False,True,1449,False,False,True,False,False,9,False,False,False,True,False,2,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,False,False,True,False
32,False,False,False,True,2848,False,False,True,False,False,10,False,False,True,False,False,1,True,False,False,True,False,1,False,False,True,False,2,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,2,False,True,False,False,False,True,False
33,False,True,False,False,4439,False,False,True,False,False,18,False,False,False,False,True,1,True,False,False,True,False,1,False,False,False,True,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,True,False,False,False,False,False,True
27,False,True,False,False,3711,False,False,True,False,False,36,False,False,True,False,False,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2,False,False,False,False,True,True,False
38,False,True,False,False,6681,False,False,False,True,False,48,False,False,True,False,False,1,True,False,False,False,True,4,False,False,True,False,2,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4,False,False,False,False,True,False,True
51,False,False,True,False,2892,False,False,True,False,False,24,False,False,False,False,True,1,True,False,False,False,True,3,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,True,False
23,False,False,True,False,1961,False,False,True,False,False,18,False,False,False,False,True,1,True,False,False,True,False,3,False,False,False,True,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2,True,False,False,False,False,True,False
36,False,True,False,False,4241,True,False,False,False,False,24,False,False,True,False,False,3,True,False,False,True,False,1,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4,True,False,False,False,False,False,True
27,False,True,False,False,951,False,False,True,False,False,12,False,True,False,False,False,4,True,False,True,False,False,4,False,False,True,False,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4,False,True,False,False,False,True,False
31,False,True,False,False,7582,False,False,False,True,False,48,True,False,False,False,False,1,True,False,False,False,True,2,False,False,False,True,1,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,4,False,True,False,False,False,False,True
33,True,False,False,False,3966,False,False,False,False,True,18,False,False,False,False,True,3,True,False,True,False,False,1,False,False,True,False,1,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
30,False,True,False,False,2862,False,False,False,True,False,36,False,False,False,False,True,1,True,False,False,False,True,4,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,3,False,True,False,False,False,True,False
30,False,False,False,True,4657,False,False,True,False,False,15,False,False,True,False,False,1,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,2,True,False,False,False,False,False,True
22,True,False,False,False,806,False,False,True,False,False,15,False,False,True,False,False,1,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,4,True,False,False,False,False,True,False
23,False,True,False,False,841,False,False,True,False,False,12,False,False,False,True,False,1,True,False,True,False,False,2,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4,False,True,False,False,False,True,False
74,False,False,True,False,1299,False,False,False,False,True,6,False,False,True,False,False,3,False,True,False,True,False,1,True,False,False,False,2,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,True,False,False,False,False,True,False
25,False,True,False,False,1264,False,True,False,False,False,15,False,False,True,False,False,1,True,False,True,False,False,2,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2,False,True,False,False,False,True,False
54,True,False,False,False,3051,False,False,True,False,False,48,False,False,True,False,False,1,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4,True,False,False,False,False,True,False
20,False,False,False,True,3186,False,False,True,False,False,15,False,False,False,True,False,1,True,False,True,False,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3,False,False,False,True,False,True,False
21,False,True,False,False,3441,False,False,True,False,False,30,False,False,True,False,False,1,True,False,True,False,False,2,False,False,True,False,1,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4,False,True,False,False,False,True,False
61,False,False,False,True,3059,False,False,True,False,False,12,False,False,False,True,False,1,True,False,False,True,False,2,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4,False,False,False,True,False,True,False
25,False,False,False,True,5511,False,False,True,False,False,24,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1,False,True,False,False,False,True,False
27,False,False,False,True,2708,False,False,True,False,False,15,False,True,False,False,False,2,True,False,False,True,False,2,False,True,False,False,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,True,False,False,False,False,True,False
26,False,False,False,True,2764,False,False,False,True,False,33,False,False,True,False,False,2,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,False,False,False,True
42,True,False,False,False,3446,False,False,True,False,False,36,False,False,False,False,True,1,True,False,False,True,False,4,False,False,True,False,2,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2,True,False,False,False,False,True,False
50,False,False,False,True,1574,False,False,True,False,False,12,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2,True,False,False,False,False,True,False
75,True,False,False,False,1374,False,False,True,False,False,6,True,False,False,False,False,1,True,False,False,True,False,4,False,False,False,True,1,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,False,True
44,False,False,False,True,5943,False,False,True,False,False,24,False,True,False,False,False,2,True,False,False,True,False,1,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,False,True,False,True
56,False,False,False,True,1538,False,False,True,False,False,6,False,True,False,False,False,1,True,False,False,True,False,1,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2,True,False,False,False,False,True,False
40,False,True,False,False,5381,False,False,True,False,False,48,True,False,False,False,False,1,True,False,False,False,True,3,True,False,False,False,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,4,False,False,False,False,True,False,True
28,True,False,False,False,1403,False,False,True,False,False,15,False,False,True,False,False,1,True,False,True,False,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,True,False
31,True,False,False,False,3651,False,False,True,False,False,12,False,False,True,False,False,1,True,False,False,True,False,1,False,False,True,False,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,3,False,False,False,True,False,True,False
37,False,False,False,True,1819,False,False,True,False,False,36,False,False,True,False,False,1,True,False,False,False,True,4,False,False,True,False,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4,True,False,False,False,False,False,True
33,True,False,False,False,727,False,False,True,False,False,12,False,True,False,False,False,1,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3,False,True,False,False,False,False,True
57,False,False,False,True,1154,False,False,False,False,True,11,True,False,False,False,False,3,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4,False,True,False,False,False,True,False
